year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,year_month,airport_size
2023,8,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1003.0,237.0,72.39,1.47,26.1,0.0,137.04,12.0,0.0,9768.0,2718.0,53.0,1114.0,0.0,5883.0,0.23629112662013957,0.011964107676969093,41.21518987341772,0.07217347956131605,0.0014656031904287138,0.026021934197407778,0.0,0.13663010967098704,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",312.0,107.0,45.4,1.0,15.35,0.0,45.25,4.0,0.0,5040.0,2004.0,50.0,484.0,0.0,2502.0,0.34294871794871795,0.01282051282051282,47.10280373831776,0.1455128205128205,0.003205128205128205,0.04919871794871795,0.0,0.1450320512820513,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",207.0,33.0,12.8,0.0,3.78,0.0,16.42,1.0,0.0,989.0,403.0,0.0,93.0,0.0,493.0,0.15942028985507245,0.004830917874396135,29.96969696969697,0.06183574879227054,0.0,0.01826086956521739,0.0,0.07932367149758456,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2894.5,717.0,183.49,26.09,218.51,0.0,288.91,34.0,15.0,29438.0,9166.0,2453.0,14291.0,0.0,15321.0,0.2281259942729876,0.010817690104995227,57.50488145048814,0.05838052815781101,0.008300986318803692,0.06952274896595609,0.0,0.09192173083041681,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",2894.5,623.0,185.41,11.02,111.81,2.52,312.24,32.0,10.0,29059.0,8067.0,816.0,3928.0,97.0,16151.0,0.196591984853266,0.010097822656989587,46.64365971107544,0.058507415588513724,0.003477437677500789,0.03528242347743768,0.0007952035342379299,0.0985295045755759,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",347.0,116.0,52.5,0.64,15.55,0.0,47.31,6.0,0.0,4989.0,2026.0,49.0,516.0,0.0,2398.0,0.33429394812680113,0.01729106628242075,43.008620689655174,0.15129682997118155,0.0018443804034582133,0.04481268011527378,0.0,0.1363400576368876,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",326.0,75.0,32.14,1.5,12.65,0.0,28.71,5.0,1.0,3106.0,1280.0,56.0,475.0,0.0,1295.0,0.23006134969325154,0.015337423312883436,41.413333333333334,0.09858895705521473,0.004601226993865031,0.03880368098159509,0.0,0.08806748466257669,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",91.0,32.0,10.72,0.0,5.9,0.0,15.37,0.0,0.0,1434.0,524.0,0.0,213.0,0.0,697.0,0.3516483516483517,0.0,44.8125,0.1178021978021978,0.0,0.06483516483516484,0.0,0.1689010989010989,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2894.5,677.0,188.13,16.82,111.99,3.96,356.1,31.0,8.0,29438.0,8935.0,1384.0,4666.0,249.0,18197.0,0.16448007774538387,0.007531584062196307,49.38109305760709,0.045706997084548104,0.004086491739552964,0.027208454810495625,0.0009620991253644315,0.08651603498542275,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",370.0,110.0,40.0,0.0,17.9,0.0,52.1,4.0,1.0,4486.0,1440.0,0.0,522.0,0.0,2524.0,0.2972972972972973,0.010810810810810811,40.78181818181818,0.10810810810810811,0.0,0.04837837837837838,0.0,0.14081081081081082,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",605.0,213.0,64.41,6.49,60.91,0.0,81.19,4.0,1.0,11859.0,3283.0,827.0,3357.0,0.0,4392.0,0.35206611570247937,0.006611570247933884,55.67605633802817,0.10646280991735536,0.010727272727272728,0.10067768595041322,0.0,0.13419834710743803,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",378.0,118.0,55.6,2.86,12.29,0.0,47.25,5.0,1.0,5452.0,1852.0,650.0,589.0,0.0,2361.0,0.31216931216931215,0.013227513227513227,46.20338983050848,0.1470899470899471,0.007566137566137566,0.03251322751322751,0.0,0.125,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1828.0,406.0,103.87,2.24,53.14,0.5,246.26,83.0,4.0,17994.0,4204.0,136.0,2111.0,15.0,11528.0,0.22210065645514224,0.04540481400437637,44.320197044334975,0.05682166301969366,0.0012253829321663022,0.029070021881838076,0.0002735229759299781,0.1347155361050328,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2894.5,1279.0,316.84,36.17,274.18,6.66,645.15,121.0,6.0,29438.0,16841.0,3204.0,13062.0,312.0,33480.0,0.20460726283794592,0.019356902895536713,52.30570758405004,0.050686290193569024,0.0057862741961286195,0.04386178211486162,0.0010654295312749961,0.10320748680211166,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",178.0,48.0,19.96,0.91,4.18,0.0,22.95,0.0,0.0,2075.0,666.0,43.0,163.0,0.0,1203.0,0.2696629213483146,0.0,43.229166666666664,0.11213483146067416,0.005112359550561798,0.02348314606741573,0.0,0.12893258426966292,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",296.0,72.0,22.94,0.0,13.46,0.0,35.6,7.0,2.0,3093.0,831.0,0.0,458.0,0.0,1804.0,0.24324324324324326,0.02364864864864865,42.958333333333336,0.0775,0.0,0.04547297297297297,0.0,0.12027027027027028,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",432.0,127.0,45.7,0.75,15.33,0.0,65.22,3.0,2.0,5804.0,1804.0,57.0,776.0,0.0,3167.0,0.29398148148148145,0.006944444444444444,45.7007874015748,0.10578703703703704,0.001736111111111111,0.035486111111111114,0.0,0.15097222222222223,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",254.0,71.0,22.96,0.11,19.92,0.0,28.01,0.0,1.0,3908.0,1035.0,20.0,1221.0,0.0,1632.0,0.2795275590551181,0.0,55.04225352112676,0.09039370078740158,0.0004330708661417323,0.0784251968503937,0.0,0.11027559055118111,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",1003.0,245.0,91.98,6.65,27.94,2.2,116.23,13.0,0.0,12865.0,4364.0,410.0,1440.0,154.0,6497.0,0.24426719840478564,0.01296111665004985,52.51020408163265,0.0917048853439681,0.006630109670987039,0.027856430707876374,0.0021934197407776673,0.11588235294117648,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",474.0,124.0,31.41,4.64,18.49,0.0,69.47,4.0,2.0,5967.0,1265.0,389.0,935.0,0.0,3378.0,0.2616033755274262,0.008438818565400843,48.12096774193548,0.06626582278481012,0.009789029535864979,0.039008438818565395,0.0,0.14656118143459915,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",114.0,14.0,5.7,0.0,0.0,0.0,8.31,2.0,0.0,593.0,198.0,0.0,0.0,0.0,395.0,0.12280701754385964,0.017543859649122806,42.357142857142854,0.05,0.0,0.0,0.0,0.07289473684210526,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",225.0,66.0,22.16,0.76,5.81,0.0,37.26,1.0,0.0,3428.0,936.0,16.0,202.0,0.0,2274.0,0.29333333333333333,0.0044444444444444444,51.93939393939394,0.09848888888888889,0.0033777777777777777,0.025822222222222222,0.0,0.1656,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",2894.5,1127.0,334.54,18.98,182.87,5.25,585.37,57.0,9.0,29438.0,14826.0,1476.0,6259.0,212.0,28849.0,0.18006071257389358,0.009106886084038984,45.80479148181011,0.05344943281674389,0.0030324332960536826,0.029217127336635246,0.0008387921393193801,0.09352452468445438,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1425.0,293.0,91.58,4.76,91.51,0.97,104.18,28.0,4.0,13911.0,3653.0,297.0,3772.0,64.0,6125.0,0.2056140350877193,0.019649122807017545,47.477815699658706,0.06426666666666667,0.0033403508771929825,0.06421754385964913,0.0006807017543859649,0.07310877192982457,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",2894.5,2208.0,491.62,51.67,750.42,3.67,910.63,109.0,33.0,29438.0,23438.0,4122.0,38031.0,228.0,48276.0,0.25300790649707805,0.01248997364500974,51.67346014492754,0.05633321874641916,0.005920705855391314,0.0859883121347542,0.0004205339750200527,0.10434628165463504,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",151.0,52.0,17.1,0.0,7.67,0.0,27.23,0.0,0.0,2401.0,589.0,0.0,248.0,0.0,1564.0,0.3443708609271523,0.0,46.17307692307692,0.11324503311258279,0.0,0.05079470198675497,0.0,0.18033112582781458,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",358.0,121.0,56.17,1.65,13.63,0.0,49.55,4.0,1.0,5150.0,2054.0,309.0,439.0,0.0,2348.0,0.33798882681564246,0.0111731843575419,42.56198347107438,0.15689944134078213,0.004608938547486033,0.03807262569832402,0.0,0.13840782122905027,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",316.0,80.0,16.62,0.0,21.11,0.0,42.26,0.0,1.0,2693.0,702.0,0.0,651.0,0.0,1340.0,0.25316455696202533,0.0,33.6625,0.052594936708860764,0.0,0.06680379746835442,0.0,0.13373417721518988,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",788.0,162.0,51.91,0.0,18.72,0.0,91.37,9.0,1.0,6961.0,2068.0,0.0,694.0,0.0,4199.0,0.20558375634517767,0.011421319796954314,42.96913580246913,0.0658756345177665,0.0,0.023756345177664975,0.0,0.1159517766497462,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",184.0,42.0,10.31,0.0,7.16,0.0,24.53,1.0,0.0,1308.0,378.0,0.0,173.0,0.0,757.0,0.22826086956521738,0.005434782608695652,31.142857142857142,0.05603260869565218,0.0,0.03891304347826087,0.0,0.13331521739130436,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",143.0,39.0,12.07,1.19,1.83,0.0,23.91,2.0,0.0,1760.0,355.0,189.0,123.0,0.0,1093.0,0.2727272727272727,0.013986013986013986,45.12820512820513,0.0844055944055944,0.008321678321678322,0.012797202797202797,0.0,0.1672027972027972,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1315.0,312.0,86.82,4.4,95.85,0.15,124.78,8.0,24.0,16567.0,3996.0,415.0,5441.0,11.0,6704.0,0.23726235741444868,0.006083650190114068,53.09935897435897,0.06602281368821292,0.0033460076045627378,0.07288973384030417,0.00011406844106463878,0.09488973384030418,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",332.0,87.0,31.29,0.43,9.83,0.0,45.45,0.0,0.0,3697.0,1283.0,44.0,310.0,0.0,2060.0,0.2620481927710843,0.0,42.49425287356322,0.09424698795180722,0.0012951807228915662,0.02960843373493976,0.0,0.1368975903614458,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",163.0,42.0,19.32,0.5,6.32,0.0,15.86,0.0,0.0,1771.0,604.0,36.0,355.0,0.0,776.0,0.25766871165644173,0.0,42.166666666666664,0.11852760736196319,0.003067484662576687,0.038773006134969326,0.0,0.09730061349693252,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",101.0,23.0,4.45,0.82,2.86,0.0,14.88,1.0,0.0,1193.0,204.0,120.0,109.0,0.0,760.0,0.22772277227722773,0.009900990099009901,51.869565217391305,0.044059405940594064,0.008118811881188119,0.028316831683168314,0.0,0.14732673267326735,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31.0,5.0,2.19,0.0,0.25,0.0,2.56,0.0,0.0,146.0,64.0,0.0,4.0,0.0,78.0,0.16129032258064516,0.0,29.2,0.07064516129032258,0.0,0.008064516129032258,0.0,0.08258064516129032,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1271.0,181.0,60.62,1.59,53.51,4.21,61.07,11.0,2.0,7770.0,2937.0,111.0,1562.0,79.0,3081.0,0.14240755310778913,0.00865460267505901,42.92817679558011,0.047694728560188825,0.0012509834775767112,0.04210070810385523,0.003312352478363493,0.04804878048780488,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",2894.5,771.0,215.62,14.46,115.92,0.44,424.56,40.0,4.0,29438.0,9550.0,1018.0,4913.0,18.0,20945.0,0.17797783933518005,0.009233610341643583,47.268482490272376,0.04977377654662973,0.0033379501385041553,0.026759002770083102,0.0001015697137580794,0.09800554016620498,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",180.0,23.0,7.05,0.0,2.27,0.0,13.68,0.0,0.0,681.0,268.0,0.0,44.0,0.0,369.0,0.12777777777777777,0.0,29.608695652173914,0.03916666666666667,0.0,0.012611111111111111,0.0,0.076,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",174.0,47.0,20.15,0.19,9.11,0.0,17.55,0.0,0.0,1989.0,699.0,15.0,392.0,0.0,883.0,0.27011494252873564,0.0,42.319148936170215,0.11580459770114941,0.0010919540229885059,0.052356321839080455,0.0,0.10086206896551725,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",510.0,76.0,24.84,0.28,9.14,0.0,41.74,5.0,1.0,3038.0,855.0,11.0,353.0,0.0,1819.0,0.14901960784313725,0.00980392156862745,39.973684210526315,0.048705882352941175,0.0005490196078431374,0.017921568627450982,0.0,0.08184313725490197,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",153.0,53.0,17.46,0.0,4.79,0.0,30.76,0.0,0.0,2158.0,672.0,0.0,241.0,0.0,1245.0,0.3464052287581699,0.0,40.716981132075475,0.11411764705882353,0.0,0.03130718954248366,0.0,0.20104575163398694,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",947.0,239.0,71.05,4.68,45.46,0.92,116.88,14.0,1.0,12160.0,3312.0,298.0,1675.0,49.0,6826.0,0.25237592397043296,0.014783526927138331,50.87866108786611,0.07502639915522703,0.004941921858500528,0.048004223864836326,0.0009714889123548047,0.12342133051742343,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",208.0,57.0,17.66,0.0,3.1,0.0,36.23,1.0,0.0,2654.0,684.0,0.0,91.0,0.0,1879.0,0.27403846153846156,0.004807692307692308,46.56140350877193,0.08490384615384615,0.0,0.014903846153846155,0.0,0.1741826923076923,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155.0,9.0,3.54,0.0,0.57,0.0,4.9,0.0,0.0,440.0,263.0,0.0,16.0,0.0,161.0,0.05806451612903226,0.0,48.888888888888886,0.022838709677419355,0.0,0.0036774193548387095,0.0,0.031612903225806455,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",209.0,36.0,13.66,0.4,7.37,0.0,14.57,2.0,0.0,1804.0,486.0,30.0,244.0,0.0,1044.0,0.1722488038277512,0.009569377990430622,50.111111111111114,0.06535885167464114,0.0019138755980861245,0.035263157894736843,0.0,0.06971291866028709,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",357.0,90.0,36.56,1.06,15.13,0.0,37.25,12.0,1.0,3703.0,1560.0,43.0,452.0,0.0,1648.0,0.25210084033613445,0.03361344537815126,41.144444444444446,0.10240896358543418,0.002969187675070028,0.04238095238095238,0.0,0.10434173669467788,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",372.0,64.0,22.11,0.0,20.87,0.76,20.26,1.0,0.0,2713.0,1059.0,0.0,600.0,16.0,1038.0,0.17204301075268819,0.002688172043010753,42.390625,0.05943548387096774,0.0,0.05610215053763441,0.0020430107526881723,0.05446236559139785,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",2894.5,1764.0,416.48,21.86,489.31,12.11,824.25,254.0,30.0,29438.0,18075.0,2155.0,22357.0,380.0,39461.0,0.23265629121603798,0.03350039567396465,46.72789115646258,0.05493009759957795,0.002883144289105777,0.06453574254814033,0.001597203903983118,0.10871142178844632,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2753.0,769.0,226.44,7.5,134.65,1.5,398.91,34.0,1.0,29438.0,9457.0,767.0,4966.0,32.0,19827.0,0.2793316382128587,0.012350163458045769,45.57737321196359,0.08225208863058482,0.0027243007628042137,0.048910279694878316,0.0005448601525608427,0.1449001089720305,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",234.0,51.0,23.0,0.33,3.29,0.0,24.38,0.0,0.0,2234.0,899.0,24.0,148.0,0.0,1163.0,0.21794871794871795,0.0,43.80392156862745,0.09829059829059829,0.0014102564102564104,0.01405982905982906,0.0,0.10418803418803418,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1085.0,246.0,91.62,5.06,66.91,0.0,82.41,12.0,3.0,9574.0,3568.0,265.0,2173.0,0.0,3568.0,0.22672811059907835,0.011059907834101382,38.91869918699187,0.08444239631336406,0.004663594470046083,0.061668202764976955,0.0,0.07595391705069124,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1316.0,250.0,73.33,0.55,41.67,0.47,133.98,38.0,1.0,9503.0,2580.0,70.0,1251.0,8.0,5594.0,0.1899696048632219,0.028875379939209727,38.012,0.05572188449848024,0.00041793313069908816,0.03166413373860182,0.00035714285714285714,0.10180851063829786,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",372.0,65.0,18.08,0.78,13.67,0.86,31.62,1.0,2.0,2516.0,684.0,145.0,433.0,30.0,1224.0,0.17473118279569894,0.002688172043010753,38.707692307692305,0.048602150537634406,0.002096774193548387,0.03674731182795699,0.002311827956989247,0.085,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209.0,60.0,22.3,0.0,3.39,0.0,34.32,0.0,0.0,2608.0,864.0,0.0,113.0,0.0,1631.0,0.28708133971291866,0.0,43.46666666666667,0.10669856459330145,0.0,0.016220095693779905,0.0,0.16421052631578947,Summer,2023-08-01,Small
2023,8,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",344.0,49.0,18.32,0.19,4.54,0.0,25.95,2.0,0.0,2158.0,882.0,15.0,174.0,0.0,1087.0,0.14244186046511628,0.005813953488372093,44.04081632653061,0.05325581395348837,0.0005523255813953489,0.01319767441860465,0.0,0.0754360465116279,Summer,2023-08-01,Medium
2023,8,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2234.0,535.0,165.12,8.99,82.63,1.83,276.43,19.0,3.0,25452.0,7455.0,694.0,2770.0,113.0,14420.0,0.2394807520143241,0.008504923903312443,47.57383177570093,0.07391226499552372,0.004024171888988362,0.03698746642793196,0.000819158460161146,0.12373769024171889,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2894.5,756.0,212.87,17.83,196.65,1.95,326.69,40.0,14.0,29438.0,10766.0,1704.0,9547.0,78.0,16716.0,0.2315467075038285,0.01225114854517611,51.33730158730159,0.06519754977029096,0.005460949464012251,0.060229709035222054,0.0005972434915773354,0.10005819295558958,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",2894.5,1569.0,421.79,22.67,301.75,5.36,817.44,88.0,17.0,29438.0,18773.0,1630.0,13208.0,297.0,43095.0,0.21916468780555945,0.012292219583740747,49.07775653282346,0.058917446570750105,0.0031666433859477584,0.042149741584020115,0.0007487079201005727,0.11418354518787541,Summer,2023-08-01,Large
2023,8,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",287.0,80.0,37.61,1.73,8.41,1.0,31.24,2.0,0.0,4262.0,1959.0,74.0,363.0,70.0,1796.0,0.2787456445993031,0.006968641114982578,53.275,0.1310452961672474,0.00602787456445993,0.029303135888501742,0.003484320557491289,0.10885017421602787,Summer,2023-08-01,Medium
