airport,arr_flights,delay_rate,cancellation_rate,avg_delay_time,carrier_ct_rate,weather_ct_rate,nas_ct_rate,security_ct_rate,late_aircraft_ct_rate,season,airport_size
ALB,329.0,0.1945288753799392,0.0,57.046875,0.07650455927051672,0.004042553191489362,0.030790273556231006,0.0,0.08319148936170213,Fall,Medium
AMA,139.0,0.06474820143884892,0.0,43.77777777777778,0.01892086330935252,0.007194244604316547,0.0020863309352517983,0.0,0.03654676258992806,Fall,Small
ATL,2894.5,0.10730724971231301,0.0028768699654775605,47.828418230563,0.030422899884925202,0.005126582278481013,0.030284810126582278,0.00028768699654775604,0.04118814729574223,Fall,Large
AUS,1534.0,0.0938722294654498,0.000651890482398957,45.291666666666664,0.03870273794002607,0.0004758800521512386,0.01565189048239896,0.000651890482398957,0.038389830508474575,Fall,Large
BDL,465.0,0.17419354838709677,0.002150537634408602,49.34567901234568,0.07933333333333334,0.005935483870967742,0.02939784946236559,0.0,0.05950537634408602,Fall,Medium
BHM,363.0,0.09917355371900827,0.0,41.44444444444444,0.05126721763085399,0.005179063360881543,0.007768595041322313,0.0,0.034958677685950415,Fall,Medium
BNA,2399.0,0.08962067528136723,0.0008336807002917883,52.86511627906977,0.03147561483951647,0.0016840350145894123,0.01385994164235098,0.0,0.04260108378491038,Fall,Large
BOI,255.0,0.10980392156862745,0.0,38.607142857142854,0.06458823529411764,0.0,0.007411764705882353,0.0,0.037803921568627455,Fall,Medium
BOS,965.0,0.16787564766839377,0.0010362694300518134,50.67283950617284,0.04509844559585493,0.003948186528497409,0.05282901554404145,0.0,0.06598963730569948,Fall,Large
BUF,473.0,0.13953488372093023,0.0021141649048625794,50.68181818181818,0.054164904862579286,0.005623678646934461,0.015496828752642706,0.001945031712473573,0.06230443974630021,Fall,Medium
BUR,1201.0,0.08492922564529559,0.02164862614487927,50.42156862745098,0.028417985012489592,0.0,0.00578684429641965,0.0008326394671107411,0.049883430474604494,Fall,Large
BWI,2894.5,0.1475849731663685,0.002325581395348837,55.62909090909091,0.031130590339892666,0.012989266547406082,0.05067084078711986,0.0003184257602862254,0.05247406082289803,Fall,Large
CAK,243.0,0.10699588477366255,0.0,46.38461538461539,0.030493827160493828,0.0,0.013991769547325103,0.0,0.06251028806584362,Fall,Small
CHS,242.0,0.1859504132231405,0.0,57.111111111111114,0.04975206611570247,0.008140495867768594,0.04239669421487603,0.004132231404958678,0.08152892561983471,Fall,Medium
CLE,419.0,0.12410501193317422,0.0,56.42307692307692,0.047279236276849636,0.002649164677804296,0.0141527446300716,2.3866348448687352e-05,0.06002386634844868,Fall,Medium
CLT,175.0,0.24571428571428572,0.0,37.41860465116279,0.08942857142857143,0.0025714285714285713,0.07314285714285715,0.004057142857142857,0.07651428571428572,Fall,Small
PHX,2894.5,0.10723626852659111,0.0052310374891020054,42.77235772357724,0.03553836094158675,0.0024455100261551875,0.01933740191804708,0.0,0.04991499564080209,Fall,Large
PIT,710.0,0.11830985915492957,0.0028169014084507044,54.05952380952381,0.03508450704225352,0.003140845070422535,0.02123943661971831,0.0,0.058845070422535214,Fall,Medium
PNS,93.0,0.12903225806451613,0.0,26.666666666666668,0.0332258064516129,0.00935483870967742,0.0061290322580645155,0.0,0.08032258064516129,Fall,Small
PVD,517.0,0.14893617021276595,0.0,42.142857142857146,0.054448742746615084,0.0037524177949709863,0.03609284332688588,0.0038684719535783366,0.050793036750483564,Fall,Medium
PWM,97.0,0.14432989690721648,0.010309278350515464,56.642857142857146,0.026597938144329897,0.008350515463917527,0.02670103092783505,0.003608247422680412,0.07896907216494846,Fall,Small
RDU,783.0,0.14303959131545338,0.001277139208173691,44.05357142857143,0.06329501915708813,0.008518518518518519,0.020485312899106,0.0011877394636015325,0.04954022988505747,Fall,Medium
RIC,115.0,0.1391304347826087,0.0,66.875,0.022782608695652174,0.0,0.013217391304347827,0.0,0.1031304347826087,Fall,Small
RNO,568.0,0.1267605633802817,0.0,43.638888888888886,0.04126760563380282,0.0035211267605633804,0.012535211267605635,0.0,0.06943661971830986,Fall,Medium
ROC,145.0,0.13793103448275862,0.0,54.8,0.05103448275862069,0.013793103448275862,0.02586206896551724,0.0,0.04717241379310345,Fall,Small
RSW,310.0,0.17419354838709677,0.0,49.351851851851855,0.072,0.0009354838709677419,0.04612903225806452,0.0032258064516129032,0.05193548387096775,Fall,Medium
SAN,2612.0,0.11600306278713629,0.005742725880551302,44.211221122112214,0.03959035222052067,0.0011562021439509955,0.024919601837672282,0.00039433384379785604,0.049942572741194485,Fall,Large
SAT,1200.0,0.09,0.0,38.5462962962963,0.042791666666666665,0.0011083333333333333,0.0077,0.0008333333333333334,0.037566666666666665,Fall,Large
SDF,369.0,0.11382113821138211,0.0,59.904761904761905,0.0475609756097561,0.0,0.011842818428184283,0.0014363143631436314,0.052981029810298105,Fall,Medium
SEA,1136.0,0.15669014084507044,0.002640845070422535,40.43258426966292,0.049630281690140846,0.0015492957746478873,0.05237676056338028,0.0012147887323943661,0.05192781690140845,Fall,Large
SFO,1288.0,0.16149068322981366,0.023291925465838508,45.13461538461539,0.036273291925465835,0.004363354037267081,0.048594720496894415,9.316770186335403e-05,0.07217391304347825,Fall,Large
DAY,119.0,0.16806722689075632,0.0,69.6,0.05008403361344538,0.012941176470588235,0.014285714285714285,0.0,0.09075630252100841,Fall,Small
DCA,1272.0,0.11242138364779874,0.007861635220125786,54.72727272727273,0.028207547169811324,0.012853773584905661,0.030007861635220127,0.0,0.041344339622641516,Fall,Large
DEN,2894.5,0.10250297973778308,0.0001986491855383393,48.156976744186046,0.03337703615415177,0.0034525228446563366,0.018245927691696463,0.0,0.04742749304727851,Fall,Large
DSM,86.0,0.12790697674418605,0.0,33.63636363636363,0.03441860465116279,0.0,0.030697674418604652,0.0,0.06267441860465116,Fall,Small
DTW,569.0,0.1335676625659051,0.0017574692442882249,53.5921052631579,0.05884007029876977,0.008752196836555362,0.028717047451669597,0.0,0.037275922671353254,Fall,Medium
ECP,129.0,0.10077519379844961,0.0,68.38461538461539,0.03906976744186046,0.0,0.030542635658914727,0.0,0.031162790697674414,Fall,Small
ELP,572.0,0.09265734265734266,0.0017482517482517483,38.37735849056604,0.03861888111888112,0.001625874125874126,0.0023426573426573428,0.0,0.050069930069930074,Fall,Medium
EWR,504.0,0.16071428571428573,0.003968253968253968,52.32098765432099,0.04083333333333333,0.004940476190476191,0.06793650793650793,0.0,0.047003968253968256,Fall,Medium
FLL,1148.0,0.1803135888501742,0.0017421602787456446,51.36231884057971,0.05269163763066202,0.0034320557491289197,0.060714285714285714,0.0017421602787456446,0.06174216027874564,Fall,Large
FNT,99.0,0.21212121212121213,0.0,54.19047619047619,0.058383838383838385,0.003737373737373737,0.023636363636363636,0.0,0.12646464646464647,Fall,Small
GEG,259.0,0.07722007722007722,0.0,64.25,0.04196911196911197,0.0,0.004092664092664093,0.0,0.03115830115830116,Fall,Medium
GRR,119.0,0.15966386554621848,0.0,42.68421052631579,0.05033613445378152,0.0,0.037142857142857144,0.0,0.07210084033613445,Fall,Small
GSP,112.0,0.15178571428571427,0.0,54.64705882352941,0.04830357142857143,0.0035714285714285718,0.03928571428571429,0.0,0.060625,Fall,Small
HOU,2894.5,0.0856040511212925,0.004099348926935134,50.098591549295776,0.025551000723414517,0.0020110923559199423,0.018066071859175307,1.4468290330359295e-05,0.039961417892452375,Fall,Large
HRL,165.0,0.08484848484848485,0.006060606060606061,30.785714285714285,0.023090909090909092,0.0,0.025212121212121213,0.0,0.03654545454545455,Fall,Small
IAD,185.0,0.14594594594594595,0.0,60.888888888888886,0.07227027027027026,0.015189189189189189,0.032432432432432434,0.0,0.026,Fall,Small
ICT,138.0,0.13043478260869565,0.0,49.55555555555556,0.037898550724637686,0.0,0.020144927536231882,0.0,0.07239130434782609,Fall,Small
IND,798.0,0.11904761904761904,0.0012531328320802004,53.76842105263158,0.04071428571428572,0.002719298245614035,0.011766917293233084,0.0,0.06384711779448622,Fall,Large
ISP,350.0,0.21714285714285714,0.0,63.26315789473684,0.06325714285714286,0.0076,0.02882857142857143,0.0,0.11745714285714286,Fall,Medium
JAX,348.0,0.16091954022988506,0.0028735632183908046,47.42857142857143,0.06623563218390804,0.0,0.03290229885057471,0.0028735632183908046,0.05887931034482758,Fall,Medium
LAS,2894.5,0.09175510204081633,0.0026122448979591837,50.096085409252666,0.02800326530612245,0.0020081632653061224,0.016940408163265308,0.00033795918367346937,0.04446693877551021,Fall,Large
MDW,2894.5,0.11017191977077363,0.0014326647564469914,53.786736020806245,0.028047277936962753,0.011548710601719197,0.027952722063037252,0.00014326647564469913,0.04247994269340974,Fall,Large
MEM,260.0,0.10384615384615385,0.0,45.592592592592595,0.037,0.007423076923076923,0.006653846153846153,0.0,0.05276923076923077,Fall,Medium
MHT,396.0,0.16666666666666666,0.0025252525252525255,52.78787878787879,0.0772979797979798,0.01143939393939394,0.02535353535353535,0.0025252525252525255,0.050050505050505054,Fall,Medium
MKE,995.0,0.0914572864321608,0.0,55.51648351648352,0.039055276381909546,0.0,0.015095477386934673,0.0,0.03730653266331658,Fall,Large
MSP,691.0,0.12156295224312591,0.001447178002894356,44.142857142857146,0.04619392185238785,0.008277858176555715,0.030303907380607818,0.0005643994211287989,0.03622286541244573,Fall,Medium
MSY,1469.0,0.08373042886317222,0.0013614703880190605,49.22764227642276,0.033219877467665075,0.002791014295439074,0.01308373042886317,0.00046970728386657584,0.034166099387338326,Fall,Large
OAK,2894.5,0.12390572390572391,0.013804713804713804,45.24728260869565,0.039370370370370375,0.0012154882154882154,0.02217171717171717,0.00011784511784511784,0.061030303030303025,Fall,Large
OKC,537.0,0.11173184357541899,0.0,43.3,0.0439292364990689,0.0014711359404096834,0.007486033519553072,0.0,0.05884543761638734,Fall,Medium
OMA,454.0,0.1013215859030837,0.0022026431718061676,47.891304347826086,0.04284140969162995,0.0,0.01605726872246696,0.0,0.042422907488986784,Fall,Medium
ONT,861.0,0.14285714285714285,0.008130081300813009,43.22764227642276,0.04452961672473868,0.0005226480836236934,0.013437862950058072,0.0011614401858304297,0.08321718931475029,Fall,Large
ORF,206.0,0.1796116504854369,0.0,44.62162162162162,0.051359223300970876,0.008446601941747572,0.029854368932038838,0.0,0.08995145631067962,Fall,Small
PBI,172.0,0.20348837209302326,0.0,58.74285714285714,0.04308139534883721,0.00872093023255814,0.05813953488372093,0.0,0.09360465116279071,Fall,Small
PDX,1084.0,0.09778597785977859,0.0018450184501845018,43.867924528301884,0.03396678966789668,0.0012915129151291511,0.006642066420664207,0.0,0.05588560885608856,Fall,Large
PHL,672.0,0.16517857142857142,0.001488095238095238,51.32432432432432,0.05138392857142857,0.015997023809523808,0.04416666666666667,0.0,0.05361607142857143,Fall,Medium
SJC,1901.0,0.10415570752235666,0.008942661756970016,45.717171717171716,0.03227774855339295,0.001199368753287743,0.015165702261967385,0.0,0.055512887953708574,Fall,Large
SJU,181.0,0.2154696132596685,0.0,52.12820512820513,0.08232044198895028,0.010110497237569061,0.04668508287292817,0.0,0.076353591160221,Fall,Medium
SLC,814.0,0.13267813267813267,0.0,39.25925925925926,0.03905405405405405,0.003415233415233415,0.012137592137592138,0.0,0.07807125307125307,Fall,Large
SMF,1851.0,0.11831442463533225,0.0037817396002160996,45.44748858447488,0.03565099945975148,0.00044840626688276604,0.009756888168557536,0.0005402485143165856,0.07191788222582388,Fall,Large
SNA,1627.0,0.09219422249539029,0.0043023970497848806,38.013333333333335,0.03350338045482483,0.0015119852489244008,0.011763982790411801,0.0,0.045414874001229254,Fall,Large
STL,2443.0,0.09946786737617683,0.0012279983626688497,46.75308641975309,0.03742529676627098,0.0037699549733933692,0.011350798198935735,0.00034793286942284076,0.04657388456815391,Fall,Large
TPA,1866.0,0.1302250803858521,0.0010718113612004287,53.440329218106996,0.04260450160771704,0.005519828510182208,0.027207931404072884,0.0005144694533762058,0.05437299035369775,Fall,Large
TUL,368.0,0.13858695652173914,0.0,48.6078431372549,0.06038043478260869,0.005380434782608696,0.01654891304347826,0.0,0.05627717391304348,Fall,Medium
TUS,342.0,0.14327485380116958,0.0,49.61224489795919,0.04997076023391813,0.00011695906432748539,0.019853801169590644,0.0,0.07333333333333333,Fall,Medium
LGA,986.0,0.19675456389452334,0.007099391480730223,56.75773195876289,0.05297160243407707,0.020111561866125758,0.05995943204868154,0.0,0.06370182555780933,Summer,Large
LIT,234.0,0.1752136752136752,0.004273504273504274,45.09756097560975,0.08081196581196581,0.004273504273504274,0.015897435897435898,0.0,0.07418803418803419,Summer,Small
MAF,305.0,0.21967213114754097,0.013114754098360656,67.94029850746269,0.07701639344262294,0.004491803278688525,0.048622950819672134,0.0,0.08954098360655738,Summer,Medium
CMH,961.0,0.19979188345473464,0.009365244536940686,59.458333333333336,0.07348595213319459,0.0024349635796045784,0.028054110301768992,0.0,0.09581685744016649,Summer,Large
CRP,115.0,0.2608695652173913,0.017391304347826087,55.8,0.09104347826086957,0.020956521739130436,0.01565217391304348,0.0,0.13321739130434782,Summer,Small
DAL,2894.5,0.14908879410624273,0.0077549437766576195,57.507152145643694,0.04360604885614579,0.005001938735944164,0.022935246219464907,0.0001570376114773168,0.07738658394726639,Summer,Large
DAY,133.0,0.2781954887218045,0.015037593984962405,54.32432432432432,0.08661654135338345,0.015037593984962405,0.027142857142857142,0.0,0.1493984962406015,Summer,Small
DCA,1306.0,0.14318529862174578,0.016845329249617153,59.02139037433155,0.043192955589586524,0.00827718223583461,0.025130168453292495,0.0,0.06658499234303215,Summer,Large
DEN,2894.5,0.1767105507138884,0.0018542555164101613,55.15215110178384,0.05498980159465974,0.00597441127387354,0.03604672723901354,0.00039866493602818467,0.07930094567031337,Summer,Large
DSM,90.0,0.14444444444444443,0.0,57.61538461538461,0.05433333333333333,0.010666666666666666,0.012444444444444445,0.0,0.067,Summer,Small
DTW,597.0,0.20938023450586266,0.0033500837520938024,54.016,0.0885427135678392,0.006566164154103852,0.02554438860971524,0.0,0.08872696817420435,Summer,Medium
ECP,173.0,0.1907514450867052,0.0,71.11433172302738,0.07445086705202313,0.0038150289017341043,0.04040462427745665,0.0,0.07208092485549134,Summer,Small
ELP,596.0,0.2231543624161074,0.006711409395973154,58.037593984962406,0.08167785234899329,0.0036912751677852353,0.014983221476510067,0.0,0.12280201342281878,Summer,Medium
EWR,511.0,0.22896281800391388,0.005870841487279843,71.11433172302738,0.08499021526418786,0.01808219178082192,0.04761252446183953,0.0,0.07827788649706457,Summer,Medium
FLL,1373.0,0.22723962126729788,0.0065549890750182084,56.032051282051285,0.07674435542607429,0.011944646758922067,0.05336489439184268,0.0,0.08517844136926439,Summer,Large
FNT,121.0,0.32231404958677684,0.01652892561983471,66.94871794871794,0.12983471074380165,0.0060330578512396696,0.04123966942148761,0.0,0.1452892561983471,Summer,Small
GEG,275.0,0.2,0.0036363636363636364,50.527272727272724,0.10392727272727272,0.0,0.005345454545454546,0.0,0.09072727272727273,Summer,Medium
GRR,134.0,0.2462686567164179,0.007462686567164179,71.11433172302738,0.09522388059701492,0.009925373134328359,0.028955223880597014,0.0,0.11216417910447761,Summer,Small
GSP,119.0,0.25210084033613445,0.01680672268907563,48.9,0.13084033613445378,0.0,0.021932773109243697,0.0,0.09932773109243698,Summer,Small
HOU,2894.5,0.17465676344812064,0.012379023182534324,60.52835051546392,0.046781453972541076,0.013238802610848525,0.03393202790907045,0.0,0.08070447895566059,Summer,Large
HRL,173.0,0.19653179190751446,0.011560693641618497,51.5,0.07895953757225434,0.01046242774566474,0.02271676300578035,0.0,0.08439306358381503,Summer,Small
IAD,212.0,0.19811320754716982,0.018867924528301886,66.64285714285714,0.09127358490566038,0.0029245283018867925,0.03481132075471698,0.0,0.06910377358490566,Summer,Small
ICT,142.0,0.19014084507042253,0.0,71.11433172302738,0.0982394366197183,0.0006338028169014084,0.003591549295774648,0.0,0.08767605633802816,Summer,Small
IND,896.0,0.22767857142857142,0.011160714285714286,66.58333333333333,0.09147321428571428,0.006629464285714286,0.027522321428571427,0.0011160714285714285,0.10094866071428572,Summer,Large
ISP,379.0,0.3113456464379947,0.013192612137203167,59.20338983050848,0.07242744063324538,0.013667546174142479,0.05150395778364116,0.0,0.1737467018469657,Summer,Medium
JAX,384.0,0.2890625,0.005208333333333333,55.91891891891892,0.09817708333333335,0.00018229166666666667,0.037109375,0.002109375,0.151484375,Summer,Medium
LAS,2894.5,0.15974145891043398,0.00569405971068021,56.82755298651252,0.03945521698984303,0.006325023084025854,0.034959987688519545,0.0005971068020929517,0.07840258541089566,Summer,Large
LAX,2894.5,0.25407990996060775,0.030951041080472707,51.02214839424142,0.0640151941474395,0.003413055711873945,0.09575689364096793,0.00040799099606077656,0.0904867754642656,Summer,Large
ABQ,1030.0,0.2320388349514563,0.0048543689320388345,52.32217573221757,0.10613592233009708,0.005106796116504854,0.022203883495145633,0.0,0.09859223300970874,Summer,Large
ALB,369.0,0.23306233062330622,0.016260162601626018,62.406976744186046,0.08463414634146342,0.014823848238482384,0.036422764227642276,0.0,0.09718157181571815,Summer,Medium
AMA,144.0,0.125,0.0,46.388888888888886,0.06159722222222222,0.0,0.00798611111111111,0.0,0.05541666666666667,Summer,Small
ATL,2894.5,0.18940005380683347,0.008071025020177562,57.37073863636363,0.05320957761635728,0.012294861447403821,0.0511891310196395,0.0,0.07270648372343287,Summer,Large
AUS,1633.0,0.192896509491733,0.004898958971218616,55.91746031746032,0.06709736680955297,0.0009920391916717697,0.020569503980404167,0.0,0.10423147581139008,Summer,Large
BDL,504.0,0.25595238095238093,0.017857142857142856,68.28682170542636,0.1126388888888889,0.011686507936507936,0.03767857142857142,0.0,0.0939484126984127,Summer,Medium
BHM,382.0,0.1649214659685864,0.002617801047120419,61.34920634920635,0.06518324607329842,0.008821989528795812,0.011492146596858637,0.0,0.0794240837696335,Summer,Medium
BNA,2579.0,0.1547111283443195,0.0046529662659945716,59.05263157894737,0.04577355564172159,0.005684373788290035,0.018057386583947267,0.00038774718883288094,0.08480806514152772,Summer,Large
BOI,278.0,0.18345323741007194,0.0,49.333333333333336,0.0691726618705036,0.0035971223021582736,0.01600719424460432,0.0,0.09467625899280575,Summer,Medium
BOS,1066.0,0.24765478424015008,0.010318949343339587,61.02651515151515,0.07962476547842401,0.013095684803001877,0.061519699812382735,0.0,0.09341463414634146,Summer,Large
BUF,505.0,0.2594059405940594,0.007920792079207921,62.85496183206107,0.09392079207920792,0.019069306930693072,0.0343960396039604,0.0031881188118811883,0.10883168316831683,Summer,Medium
BUR,1256.0,0.1679936305732484,0.03105095541401274,54.37914691943128,0.061958598726114644,0.0012022292993630573,0.007977707006369426,0.0005095541401273886,0.0963455414012739,Summer,Large
BWI,2894.5,0.18156378600823045,0.017777777777777778,61.621033544877605,0.04202633744855967,0.01,0.04273086419753086,0.0002617283950617284,0.08654650205761316,Summer,Large
CAK,283.0,0.26501766784452296,0.0176678445229682,62.10666666666667,0.06279151943462898,0.0048056537102473505,0.04222614840989399,0.0,0.15519434628975265,Summer,Small
CHS,253.0,0.16205533596837945,0.007905138339920948,64.70731707317073,0.05600790513833992,0.005731225296442688,0.023794466403162053,0.0,0.07652173913043478,Summer,Medium
CLE,443.0,0.22121896162528218,0.004514672686230248,47.92857142857143,0.08997742663656885,0.0012641083521444697,0.02878103837471783,0.0,0.10117381489841987,Summer,Medium
CLT,180.0,0.2777777777777778,0.016666666666666666,55.44,0.08438888888888889,0.004333333333333333,0.062,0.0,0.12705555555555556,Summer,Small
RDU,858.0,0.2202797202797203,0.006993006993006993,69.34920634920636,0.08226107226107227,0.006270396270396271,0.025862470862470864,0.0,0.10588578088578088,Summer,Medium
RIC,121.0,0.30578512396694213,0.01652892561983471,61.16216216216216,0.09950413223140495,0.01884297520661157,0.022892561983471074,0.00033057851239669424,0.16421487603305787,Summer,Small
RNO,608.0,0.17927631578947367,0.011513157894736841,50.14678899082569,0.062483552631578954,0.0020394736842105263,0.016282894736842107,0.0,0.0984703947368421,Summer,Medium
ROC,158.0,0.34810126582278483,0.006329113924050633,64.32727272727273,0.17550632911392405,0.01569620253164557,0.041329113924050635,0.0,0.11556962025316457,Summer,Small
RSW,369.0,0.23035230352303523,0.008130081300813009,53.22352941176471,0.08886178861788617,0.014688346883468834,0.04818428184281843,0.0,0.07864498644986449,Summer,Medium
SAN,2881.0,0.19611246095105866,0.010413051023950017,51.97699115044248,0.07103089205137104,0.0022596320721971538,0.028910100659493235,0.0,0.09390836515098924,Summer,Large
SAT,1296.0,0.19444444444444445,0.0015432098765432098,56.154761904761905,0.08295524691358025,0.006342592592592593,0.018256172839506174,0.0,0.08689043209876543,Summer,Large
SDF,401.0,0.18453865336658354,0.007481296758104738,54.445945945945944,0.0629426433915212,0.011321695760598504,0.022518703241895262,0.0,0.08775561097256858,Summer,Medium
SEA,1288.0,0.2562111801242236,0.0007763975155279503,50.845454545454544,0.08887422360248447,0.007880434782608695,0.06621894409937888,0.0007142857142857143,0.09252329192546584,Summer,Large
SFO,1350.0,0.25703703703703706,0.03185185185185185,53.726224783861674,0.06154814814814815,0.009903703703703703,0.08248888888888889,0.0,0.1030962962962963,Summer,Large
SJC,2008.0,0.18625498007968128,0.015438247011952191,53.43048128342246,0.0550199203187251,0.0015288844621513943,0.0175,0.00049800796812749,0.11170816733067729,Summer,Large
SJU,233.0,0.23605150214592274,0.008583690987124463,50.0,0.0646351931330472,0.019527896995708154,0.05008583690987124,0.0,0.10180257510729614,Summer,Medium
SLC,851.0,0.19741480611045828,0.0011750881316098707,47.81547619047619,0.0818683901292597,0.0025616921269095184,0.019494712103407755,0.0,0.09347826086956522,Summer,Large
SMF,1946.0,0.20760534429599178,0.011305241521068859,54.18316831683168,0.06411099691675232,0.001248715313463515,0.015267214799588901,0.0,0.12697841726618705,Summer,Large
SNA,1678.0,0.1299165673420739,0.005363528009535161,46.89908256880734,0.046644815256257445,0.0016269368295589988,0.012949940405244338,0.0,0.06869487485101311,Summer,Large
STL,2604.0,0.16820276497695852,0.004224270353302612,54.5662100456621,0.055771889400921655,0.0052227342549923195,0.020917818740399385,0.00011904761904761905,0.08617511520737327,Summer,Large
TPA,2117.0,0.20925838450637696,0.011809163911195087,61.66139954853273,0.06649976381672178,0.015989607935758147,0.0428814359943316,0.0004723665564478035,0.08341521020311762,Summer,Large
TUL,386.0,0.24352331606217617,0.0025906735751295338,56.6063829787234,0.10251295336787565,0.002927461139896373,0.023264248704663214,0.0,0.11481865284974094,Summer,Medium
TUS,366.0,0.23224043715846995,0.00273224043715847,57.45882352941177,0.061967213114754095,0.0,0.031338797814207654,0.0,0.1389344262295082,Summer,Medium
MCI,1949.0,0.17598768599281683,0.004617752693689072,54.95043731778426,0.06370959466393022,0.006069779374037968,0.01530528476141611,0.0006772703950743971,0.09022575679835813,Summer,Large
MCO,2894.5,0.21534974093264247,0.011010362694300517,63.64812030075188,0.06338082901554404,0.014789507772020725,0.05820272020725388,0.0003367875647668394,0.078639896373057,Summer,Large
MDW,2894.5,0.1615837346174425,0.006821829855537721,58.019867549668874,0.041112894596040665,0.01359951845906902,0.03898475120385233,0.00039860888175494917,0.06748796147672552,Summer,Large
MEM,276.0,0.23550724637681159,0.0,62.30769230769231,0.07641304347826088,0.009891304347826087,0.036449275362318845,0.0,0.11271739130434782,Summer,Medium
MHT,420.0,0.26904761904761904,0.014285714285714285,60.63716814159292,0.09902380952380953,0.010523809523809524,0.048428571428571425,0.0,0.11109523809523808,Summer,Medium
MKE,1112.0,0.18075539568345322,0.0044964028776978415,63.08955223880597,0.06650179856115108,0.004937050359712231,0.02373201438848921,0.0,0.08558453237410073,Summer,Large
MSP,726.0,0.19421487603305784,0.0027548209366391185,44.40425531914894,0.05853994490358127,0.005909090909090909,0.032520661157024795,0.0,0.09724517906336087,Summer,Medium
MSY,1573.0,0.15575333757151938,0.0050858232676414495,56.08571428571429,0.06235855054036873,0.005683407501589319,0.018302606484424666,0.0,0.06940877304513668,Summer,Large
OAK,2894.5,0.19024856596558318,0.02198852772466539,55.52931323283082,0.05325685149776928,0.0009847036328871892,0.021679413639260677,0.0006054811982154238,0.11371892925430212,Summer,Large
OKC,553.0,0.22603978300180833,0.009041591320072333,49.368,0.08877034358047017,0.0015009041591320072,0.024936708860759493,0.0018083182640144665,0.10904159132007232,Summer,Medium
OMA,491.0,0.17718940936863545,0.004073319755600814,53.770114942528735,0.0769450101832994,0.00604887983706721,0.019429735234215883,0.0,0.07476578411405295,Summer,Medium
ONT,899.0,0.21245828698553948,0.004449388209121246,58.97905759162304,0.07936596218020021,0.0009010011123470524,0.010800889877641825,0.0,0.12139043381535039,Summer,Large
ORF,227.0,0.31718061674008813,0.02643171806167401,51.263888888888886,0.1402202643171806,0.006696035242290749,0.022158590308370044,0.004405286343612335,0.14365638766519823,Summer,Small
PBI,183.0,0.3442622950819672,0.0,58.03174603174603,0.1487978142076503,0.00546448087431694,0.05912568306010929,0.0,0.1308743169398907,Summer,Small
PDX,1165.0,0.16738197424892703,0.0,58.01538461538462,0.055871244635193135,0.0023175965665236053,0.006497854077253219,0.0,0.10268669527896995,Summer,Large
PHL,723.0,0.2503457814661134,0.009681881051175657,60.47513812154696,0.08355463347164592,0.01594744121715076,0.047289073305670816,8.298755186721991e-05,0.1034716459197787,Summer,Medium
PHX,2894.5,0.17794028031687995,0.006703229737964655,52.592465753424655,0.046158846231972375,0.008066219784684137,0.03211253300832825,0.00036563071297989033,0.0912370505789153,Summer,Large
PIT,802.0,0.23815461346633415,0.008728179551122194,71.11433172302738,0.08802992518703241,0.007605985037406483,0.02648379052369077,0.0008354114713216959,0.11521197007481297,Summer,Medium
PNS,99.0,0.24242424242424243,0.0,55.416666666666664,0.06171717171717172,0.0,0.02101010101010101,0.0,0.1596969696969697,Summer,Small
PVD,549.0,0.2604735883424408,0.02185792349726776,56.52447552447553,0.0995992714025501,0.019908925318761383,0.028051001821493626,0.0018214936247723133,0.1110928961748634,Summer,Medium
PWM,122.0,0.22131147540983606,0.03278688524590164,50.7037037037037,0.09204918032786885,0.011967213114754098,0.01581967213114754,0.0,0.10147540983606558,Summer,Small
LBB,208.0,0.1778846153846154,0.0,71.11433172302738,0.08528846153846154,0.005865384615384615,0.006153846153846154,0.0,0.08057692307692309,Summer,Small
LIT,213.0,0.29107981220657275,0.004694835680751174,55.74193548387097,0.13943661971830987,0.0092018779342723,0.014976525821596243,0.0,0.12751173708920188,Summer,Small
MAF,311.0,0.2829581993569132,0.00964630225080386,47.42045454545455,0.14234726688102894,0.0,0.02022508038585209,0.0,0.12038585209003215,Summer,Medium
MCI,2129.0,0.24894316580554252,0.0056364490371066224,56.467924528301886,0.07722404884922499,0.00800845467355566,0.02133395960544857,0.0005824330671676843,0.1417942696101456,Summer,Large
MCO,2894.5,0.23064602242391885,0.004538174052322477,64.78587962962963,0.06805926321409503,0.011644420715429791,0.03643352909770421,0.0,0.1145088093966898,Summer,Large
DCA,1320.0,0.2287878787878788,0.010606060606060607,57.46026490066225,0.07908333333333334,0.007356060606060606,0.04581060606060606,0.0010984848484848484,0.0954469696969697,Summer,Large
DEN,2894.5,0.22200180342651038,0.002344454463480613,54.922014622258324,0.06156717763751127,0.008378719567177638,0.038009017132551844,0.00017312894499549143,0.11387376014427411,Summer,Large
DSM,93.0,0.3870967741935484,0.0,48.69444444444444,0.15172043010752687,0.025161290322580642,0.05344086021505376,0.0,0.1567741935483871,Summer,Small
DTW,598.0,0.24414715719063546,0.005016722408026756,55.36986301369863,0.09630434782608696,0.0034448160535117058,0.03954849498327759,0.0,0.10484949832775921,Summer,Medium
ECP,205.0,0.24390243902439024,0.004878048780487805,57.76,0.09687804878048781,0.0024878048780487805,0.03975609756097561,0.003073170731707317,0.10170731707317074,Summer,Small
